OBJECTID,TRANSCODE,TC_METHOD,NAME,UNIQUE_ID,LAKE_NAME,NEW_KEY,X_COORD,Y_COORD,COMID,FDATE,GNIS_ID,GNIS_NAME,REACHCODE,FTYPE,FCODE,CI_TR,PU_CODE
40340,grand7690,spatjoin,,44475,sewage disposal pond,70-192,506121.6332,277596.6326,152707690,2/27/07,,,4.05001E+12,436,43612,7690,grand
40342,grand7504,spatjoin,Twin Lakes,43570,Twin Lake (east),41-280,551397.0251,285433.7505,152707504,2/28/07,1615258,Twin Lakes,4.05001E+12,390,39004,7504,grand
40352,grand7584,spatjoin,,43973,no name,70-190,496162.5492,281682.5502,152707584,2/28/07,,,4.05001E+12,390,39004,7584,grand
40358,grand7577,spatjoin,Toohey Lake,43942,Toohey Lake,41-290,548465.8596,282026.1659,152707577,2/28/07,1614958,Toohey Lake,4.05001E+12,390,39004,7577,grand
40359,grand7568,spatjoin,Wolf Lake,43900,Wolf Lake,41-291,549811.8508,282346.0369,152707568,2/28/07,1616696,Wolf Lake,4.05001E+12,390,39004,7568,grand
40360,grand7533,spatjoin,Cranberry Lake,43714,Cranberry Lake,41-386,516919.6507,283840.012,152707533,2/28/07,623976,Cranberry Lake,4.05001E+12,390,39004,7533,grand
40366,grand7700,spatjoin,Austin Lake,44550,Austin Lake,41-334.3,541689.4119,276784.7435,152707700,2/28/07,620363,Austin Lake,4.05001E+12,390,39004,7700,grand
40368,grand7676,spatjoin,,44418,no name,70-176,493757.9536,278107.4533,152707676,2/28/07,,,4.05001E+12,390,39004,7676,grand
40374,grand7594,spatjoin,Sunfish Lake,44014,Sunfish Lake,41-333,541844.2318,281309.5746,152707594,2/28/07,639076,Sunfish Lake,4.05001E+12,390,39004,7594,grand
40375,grand7591,spatjoin,Little Bostwick Lake,44003,Little Bostwick Lake,41-330,543861.7264,281497.3113,152707591,2/28/07,630574,Little Bostwick Lake,4.05001E+12,390,39004,7591,grand
40376,grand7513,spatjoin,Little Muskrat Lake,43630,Little Muskrat Lake,41-283,549938.1009,284610.8522,152707513,2/28/07,630709,Little Muskrat Lake,4.05001E+12,390,39004,7513,grand
40378,grand7574,spatjoin,Spring Lake,43539,Spring Lake,70-143,484800.431,282728.17,152707574,2/28/07,638580,Spring Lake,4.05001E+12,390,39004,7574,grand
40385,grand7716,spatjoin,Lewis Lake,44616,Lewis Lake,41-315,552745.9036,276136.6633,152707716,2/28/07,630349,Lewis Lake,4.05001E+12,390,39004,7716,grand
40386,grand7601,spatjoin,Stocking Lake,44031,Stocking Lake,41-298,550465.3408,281141.5543,152707601,2/28/07,638855,Stocking Lake,4.05001E+12,390,39004,7601,grand
40387,grand7595,spatjoin,,44021,sewage disposal pond,34-95,561725.5389,281175.3463,152707595,2/27/07,,,4.05001E+12,436,43612,7595,grand
40394,grand7563,spatjoin,Little Pine Island Lake,43848,Little Pine Island Lak,41-347,527919.5177,282514.6463,152707563,2/28/07,630731,Little Pine Island Lake,4.05001E+12,390,39004,7563,grand
40403,grand7489,spatjoin,Hart Lake,43512,Hart Lake (northwest),41-471,551839.7374,285794.2056,152707489,2/28/07,627874,Hart Lake,4.05001E+12,390,39004,7489,grand
40409,grand7532,spatjoin,Duck Lake,43718,Duck Lake,41-340,529338.3175,283946.3594,152707532,2/28/07,624931,Duck Lake,4.05001E+12,390,39004,7532,grand
40410,grand7500,spatjoin,,43562,Twin Lake (west),41-281,551176.4395,285520.2272,152707500,2/28/07,,,4.05001E+12,390,39004,7500,grand
40411,grand7514,spatjoin,Freska Lake,43614,Freska Lake,41-338,529185.8364,284632.1424,152707514,2/28/07,626492,Freska Lake,4.05001E+12,390,39004,7514,grand
40416,grand7681,spatjoin,Byrne Lake,44416,Byrne Lake,41-311,550848.3074,278013.0088,152707681,2/28/07,622406,Byrne Lake,4.05001E+12,390,39004,7681,grand
40419,grand7734,spatjoin,Murray Lake,44528,Murray Lake,41-176,550375.6579,276030.8892,152707734,2/28/07,633155,Murray Lake,4.05001E+12,390,39004,7734,grand
40421,grand7673,spatjoin,McCarthy Lake,44369,McCarthy Lake,41-313,546795.9389,278456.6857,152707673,2/28/07,631820,McCarthy Lake,4.05001E+12,390,39004,7673,grand
40423,grand7701,spatjoin,,44552,Jubb Bayou,70-142,495418.0844,276460.9299,152707701,2/28/07,,,4.05001E+12,390,39004,7701,grand
40424,grand7588,spatjoin,,43996,sewage disposal pond,34-98,561983.2726,281560.1657,152707588,2/27/07,,,4.05001E+12,436,43612,7588,grand
40428,grand7585,spatjoin,Duga Lake,43991,Duga Lake,41-300,547521.7446,281642.9422,152707585,2/28/07,624970,Duga Lake,4.05001E+12,390,39004,7585,grand
40432,grand7576,spatjoin,Baumhoff Lake,43940,Baumhoff Lake,41-387,522866.8603,282116.599,152707576,2/28/07,620770,Baumhoff Lake,4.05001E+12,390,39004,7576,grand
40435,grand7663,spatjoin,,44319,no name,41-764,533796.9158,278878.4573,152707663,2/28/07,,,4.05001E+12,390,39004,7663,grand
40436,grand7667,spatjoin,,44339,no name,41-760,534510.0014,278562.6812,152707667,2/28/07,,,4.05001E+12,390,39004,7667,grand
40441,grand7575,spatjoin,Bush Lake,43939,Bush Lake,41-289,546920.2994,282120.6023,152707575,2/28/07,622350,Bush Lake,4.05001E+12,390,39004,7575,grand
40447,grand7511,spatjoin,,43624,no name,34-76.1,567730.0327,284710.944,152707511,2/28/07,,,4.05001E+12,390,39004,7511,grand
40449,grand7581,spatjoin,Scott Lake,43968,Scott Lake,41-349,528809.5223,281735.5572,152707581,2/28/07,637470,Scott Lake,4.05001E+12,390,39004,7581,grand
40450,grand7686,spatjoin,,44458,sewage disposal pond,70-193,506133.1856,277840.9346,152707686,2/27/07,,,4.05001E+12,436,43612,7686,grand
40452,grand7671,spatjoin,Gavin Lake,44359,Gavin Lake,41-303,548099.0854,278454.3969,152707671,2/28/07,626690,Gavin Lake,4.05001E+12,390,39004,7671,grand
40453,grand7547,spatjoin,Elk Lake,43784,Elk Lake,41-343,527923.6629,283466.7673,152707547,2/28/07,,,4.05001E+12,390,39004,7547,grand
40470,grand7687,spatjoin,,44459,sewage disposal pond,70-194,505921.8979,277837.7744,152707687,2/27/07,,,4.05001E+12,436,43612,7687,grand
40471,grand7525,spatjoin,Big Pine Island Lake,43659,Big Pine Island Lake,41-278,551501.024,283622.1636,152707525,2/28/07,621342,Big Pine Island Lake,4.05001E+12,390,39004,7525,grand
40473,grand7697,spatjoin,Hyser Lake,44526,Hyser Lake,41-334.1,540920.0543,277036.3806,152707697,2/28/07,628910,Hyser Lake,4.05001E+12,390,39004,7697,grand
40480,grand7550,spatjoin,Mead Lake,43789,Mead Lake,41-348,526690.5495,283213.161,152707550,2/28/07,632040,Mead Lake,4.05001E+12,390,39004,7550,grand
40483,grand7652,spatjoin,Big Crooked Lake,44274,Big Crooked Lake,41-302,549225.7502,278703.6649,152707652,2/28/07,621309,Big Crooked Lake,4.05001E+12,390,39004,7652,grand
40490,grand7501,spatjoin,Lake Lorraine,43564,Lake Lorraine,61-8,482957.4014,285443.1557,152707501,2/28/07,631069,Lake Lorraine,4.05001E+12,390,39004,7501,grand
40493,grand7643,spatjoin,Round Lake,44245,Round Lake,41-304,550510.1423,279264.7311,152707643,2/28/07,636324,Round Lake,4.05001E+12,390,39004,7643,grand
40502,grand7592,spatjoin,,44006,sewage disposal pond,34-97,562141.1019,281440.6833,152707592,2/27/07,,,4.05001E+12,436,43612,7592,grand
40507,grand7522,spatjoin,Clear Bottom Lake,43638,Clear Bottom Lake,41-337,530147.1839,284693.4172,152707522,2/28/07,623398,Clear Bottom Lake,4.05001E+12,390,39004,7522,grand
40510,grand7559,spatjoin,Bostwick Lake,43825,Bostwick Lake,41-325,543934.154,282443.2188,152707559,2/28/07,621758,Bostwick Lake,4.05001E+12,390,39004,7559,grand
40515,grand7614,spatjoin,Pickerel Lake,44080,Pickerel Lake,41-329,543388.6306,280626.181,152707614,2/28/07,634784,Pickerel Lake,4.05001E+12,390,39004,7614,grand
40517,grand7507,spatjoin,Long Lake,43556,Long Lake,34-73,571310.7425,285088.7372,152707507,2/28/07,630974,Long Lake,4.05001E+12,390,39004,7507,grand
40518,grand7540,spatjoin,Mud Lake,43753,Mud Lake,70-122,515028.8961,283663.3251,152707540,2/28/07,632957,Mud Lake,4.05001E+12,390,39004,7540,grand
40519,grand7499,spatjoin,,43557,Hart Lake (southeast),41-807,552212.9339,285470.1891,152707499,2/28/07,,,4.05001E+12,390,39004,7499,grand
40521,grand7589,spatjoin,Green Lake,43998,Green Lake,34-78,566616.5049,281559.1688,152707589,2/28/07,627307,Green Lake,4.05001E+12,390,39004,7589,grand
40525,grand7493,spatjoin,Hull Lake,43527,Hull Lake,41-469,550873.4517,285812.037,152707493,2/28/07,628796,Hull Lake,4.05001E+12,390,39004,7493,grand
40526,grand7502,spatjoin,Cowan Lake,43571,Cowan Lake,41-285,546789.6239,285178.1238,152707502,2/28/07,623926,Cowan Lake,4.05001E+12,390,39004,7502,grand
40527,grand7578,spatjoin,Tower Lake,43944,Tower Lake,41-292,551961.1604,281909.0202,152707578,2/28/07,1614985,Tower Lake,4.05001E+12,390,39004,7578,grand
40528,grand7552,spatjoin,Mud Lake,43803,Mud Lake,41-346,528116.3075,283187.1113,152707552,2/28/07,632956,Mud Lake,4.05001E+12,390,39004,7552,grand
40529,grand7593,spatjoin,,44008,sewage disposal pond,34-96,561951.074,281360.5079,152707593,2/27/07,,,4.05001E+12,436,43612,7593,grand
40530,grand7554,spatjoin,Stevenson Lake,43805,Stevenson Lake,41-388,522210.652,283254.9184,152707554,2/28/07,638819,Stevenson Lake,4.05001E+12,390,39004,7554,grand
40532,grand7544,spatjoin,Muskrat Lake,43721,Muskrat Lake,41-284,549455.1704,283467.8577,152707544,2/28/07,633175,Muskrat Lake,4.05001E+12,390,39004,7544,grand
40535,grand7695,spatjoin,Hopkins Lake,44495,Hopkins Lake,41-393,520393.8482,277365.0717,152707695,2/28/07,628579,Hopkins Lake,4.05001E+12,390,39004,7695,grand
40539,grand7484,spatjoin,Flat Iron Lake,43481,Flat Iron Lake,41-468,549913.4304,286001.661,152707484,2/28/07,626142,Flat Iron Lake,4.05001E+12,390,39004,7484,grand
40542,grand7625,spatjoin,Slayton Lake,44141,Slayton Lake,41-294,553379.813,280161.346,152707625,2/28/07,638093,Slayton Lake,4.05001E+12,390,39004,7625,grand
40543,grand7602,spatjoin,,44044,no name,70-175,491757.6385,280994.1013,152707602,2/28/07,,,4.05001E+12,390,39004,7602,grand
40547,grand7707,spatjoin,Ratigan Lake,44576,Ratigan Lake,41-314,546285.3238,276134.6562,152707707,2/28/07,635662,Ratigan Lake,4.05001E+12,390,39004,7707,grand
40548,grand7569,spatjoin,Grass Lake,43856,Grass Lake,41-323,539141.8137,282363.2363,152707569,2/28/07,627187,Grass Lake,4.05001E+12,390,39004,7569,grand
40551,grand7565,spatjoin,Green Lake,43875,Green Lake,41-293,554607.4167,282277.6845,152707565,2/28/07,627308,Green Lake,4.05001E+12,390,39004,7565,grand
40552,grand7562,spatjoin,Silver Lake,43846,Silver Lake,41-324,541312.4698,282418.2084,152707562,2/28/07,637944,Silver Lake,4.05001E+12,390,39004,7562,grand
40555,grand7582,spatjoin,Woodard Lake,43952,Woodard Lake,34-69,576191.6474,281649.2342,152707582,2/28/07,1616732,Woodard Lake,4.05001E+12,390,39004,7582,grand
40556,grand7635,spatjoin,Scally Lake,44206,Scally Lake,41-305,551528.0442,279615.2883,152707635,2/28/07,637312,Scally Lake,4.05001E+12,390,39004,7635,grand
40560,grand7508,spatjoin,,43601,no name,41-279,551309.0829,285140.8045,152707508,2/28/07,,,4.05001E+12,390,39004,7508,grand
40566,grand70684,spatjoin,Sleepy Hollow Pond,44024,No Name,19-189,614662.6617,281274.613,151870684,12/25/06,,,4.05001E+12,390,39004,70684,grand
40569,grand70698,spatjoin,,44493,no name,19-179,619011.1154,277345.0289,151870698,12/25/06,,,4.05001E+12,390,39004,70698,grand
40570,grand70690,spatjoin,,44317,no name,19-175,623114.4847,278910.516,151870690,12/25/06,,,4.05001E+12,390,39004,70690,grand
40571,grand70690,spatjoin,,44354,no name,19-176,623035.3504,278579.2106,151870690,12/25/06,,,4.05001E+12,390,39004,70690,grand
40582,grand70696,spatjoin,,44451,no name,19-178,623645.542,277904.7413,151870696,12/25/06,,,4.05001E+12,390,39004,70696,grand
40597,sagnw4247,spatjoin,,44400,no name,44-160,711186.4129,278201.1755,147104247,4/9/06,,,4.0802E+12,390,39004,4247,sagnw
40610,sagnw4121,spatjoin,,43452,no name,44-236,710405.1425,286270.4753,147104121,4/9/06,,,4.0802E+12,390,39004,4121,sagnw
40612,sagnw4246,spatjoin,Middle Lake,44391,Middle Lake,44-158,715459.676,278302.9989,147104246,4/9/06,632263,Middle Lake,4.0802E+12,390,39004,4246,sagnw
40615,sagnw4272,spatjoin,Long Lake,44573,Long Lake,44-161,713244.6176,276438.1224,147104272,4/9/06,630932,Long Lake,4.0802E+12,390,39004,4272,sagnw
40617,sagnw4262,spatjoin,Whitehead Lake,44485,Whitehead Lake,44-183,719925.8001,277515.2169,147104262,4/9/06,1616364,Whitehead Lake,4.0802E+12,390,39004,4262,sagnw
40618,sagnw4197,spatjoin,,43971,no name,25-188,678499.3072,281599.0404,147104197,4/9/06,,,4.0802E+12,390,39004,4197,sagnw
40619,sagnw4134,spatjoin,Pero Lake,43543,Pero Lake,44-241,709841.0169,285431.4587,147104134,4/9/06,634658,Pero Lake,4.0802E+12,390,39004,4134,sagnw
40621,sagnw4113,spatjoin,Mud Lake,43435,Mud Lake,44-270,721701.9179,286591.4895,147104113,4/9/06,,,4.0802E+12,390,39004,4113,sagnw
40625,sagnw4131,spatjoin,,43550,no name,25-192,685312.2245,285589.0129,147104131,4/9/06,,,4.0802E+12,390,39004,4131,sagnw
40633,sagnw4169,spatjoin,McDowell Lake,43785,McDowell Lake,44-251,711263.0649,283340.3705,147104169,4/9/06,631882,McDowell Lake,4.0802E+12,390,39004,4169,sagnw
40635,sagnw4291,spatjoin,Thread Lake,44728,Thread Lake,25-104,689698.7673,274675.0656,147104291,4/9/06,1614809,Thread Lake,4.0802E+12,390,39004,4291,sagnw
40640,sagnw4198,spatjoin,Kearsley Reservoir,43987,Kearsley Reservoir,25-124,692047.9206,281213.8836,147104198,4/9/06,629491,Kearsley Reservoir,4.0802E+12,390,39004,4198,sagnw
40642,sagnw4200,spatjoin,Flint Park Lake,44015,Flint Park Lake,25-101,685550.9999,281119.7867,147104200,4/9/06,626174,Flint Park Lake,4.0802E+12,390,39004,4200,sagnw
40654,sagnw4142,spatjoin,Horton Lake,43628,Horton Lake,44-246,714488.4595,284806.2914,147104142,4/9/06,628644,Horton Lake,4.0802E+12,390,39004,4142,sagnw
40664,sagnw4135,spatjoin,Mud Lake,43563,Mud Lake,44-238,707646.6655,285467.0505,147104135,4/9/06,632954,Mud Lake,4.0802E+12,390,39004,4135,sagnw
40666,sagnw4241,spatjoin,Youngs Lake,44335,Youngs Lake,44-157,715417.5939,278718.8466,147104241,4/9/06,1616906,Youngs Lake,4.0802E+12,390,39004,4241,sagnw
40668,sagnw4132,spatjoin,Skinner Lake,43555,Skinner Lake,44-244,711967.3432,285255.6338,147104132,4/9/06,638065,Skinner Lake,4.0802E+12,390,39004,4132,sagnw
40675,sagnw4220,spatjoin,Potters Lake,44138,Potters Lake,44-156,706918.0593,279971.1706,147104220,4/9/06,635354,Potters Lake,4.0802E+12,390,39004,4220,sagnw
40676,sagnw4213,spatjoin,Cooks Lake,44100,Cooks Lake,44-345,724096.9375,280696.9364,147104213,4/9/06,,,4.0802E+12,390,39004,4213,sagnw
40680,sagnw4125,spatjoin,,43506,no name,44-239,706768.851,285825.9091,147104125,4/9/06,,,4.0802E+12,390,39004,4125,sagnw
40690,sagnw4155,spatjoin,,43723,no name,25-185,700912.3749,283852.7992,147104155,4/9/06,,,4.0802E+12,390,39004,4155,sagnw
40695,sagnw4158,spatjoin,Davis Lake,43738,Davis Lake,44-248,713839.0812,283661.9621,147104158,4/9/06,624347,Davis Lake,4.0802E+12,390,39004,4158,sagnw
40701,sagnw4174,spatjoin,Rood Lake,43828,Rood Lake,44-275,721059.2912,282903.3919,147104174,4/9/06,636149,Rood Lake,4.0802E+12,390,39004,4174,sagnw
40706,sagnw4164,spatjoin,,43780,no name,25-187,698947.6024,283384.9107,147104164,4/9/06,,,4.0802E+12,390,39004,4164,sagnw
40707,sagnw4177,spatjoin,Lake Pleasant,43859,"Pleasant, Lake",44-202,729663.5637,282440.8628,147104177,4/9/06,635134,Lake Pleasant,4.0802E+12,390,39004,4177,sagnw
40713,sagnw4120,spatjoin,Bronson Lake,43486,Bronson Lake,44-243,712694.8514,285803.4022,147104120,4/9/06,622024,Bronson Lake,4.0802E+12,390,39004,4120,sagnw
40726,sagnw4259,spatjoin,Pass Lake,44484,Pass Lake,44-187,717422.876,277362.0525,147104259,4/9/06,634446,Pass Lake,4.0802E+12,390,39004,4259,sagnw
40734,sagnw4249,spatjoin,Nepessing Lake,44412,Nepessing Lake,44-159,713922.999,277338.6438,147104249,4/9/06,633293,Nepessing Lake,4.0802E+12,390,39004,4249,sagnw
40740,sagnw4205,spatjoin,Cranberry Lake,44039,Cranberry Lake,44-155,707263.3319,280941.9859,147104205,4/9/06,623974,Cranberry Lake,4.0802E+12,390,39004,4205,sagnw
40741,sagnw4281,spatjoin,Long Lake,44629,Griffin Lake,25-109,701963.8657,276028.1315,147104281,4/9/06,630931,Long Lake,4.0802E+12,390,39004,4281,sagnw
40744,sagnw4250,spatjoin,Jones Lake,44417,Jones Lake,25-108,706616.2751,278042.6962,147104250,4/9/06,629374,Jones Lake,4.0802E+12,390,39004,4250,sagnw
40747,sagnw4227,spatjoin,,44221,Winns Pond,44-352,721854.5244,279506.1552,147104227,4/9/06,,,4.0802E+12,390,39004,4227,sagnw
40749,sagnw4137,spatjoin,Pleasant Lake,43579,Pleasant Lake,44-242,709419.7395,284917.9586,147104137,4/9/06,635105,Pleasant Lake,4.0802E+12,390,39004,4137,sagnw
40751,sagnw4256,spatjoin,Whelock Lake,44464,Whelock Lake,44-186,718719.4146,277651.7266,147104256,4/9/06,1616272,Whelock Lake,4.0802E+12,390,39004,4256,sagnw
40752,sagnw4292,spatjoin,Graham Lake,44735,Graham Lake,44-195,719587.6136,275056.632,147104292,4/9/06,627072,Graham Lake,4.0802E+12,390,39004,4292,sagnw
40755,sagnw4185,spatjoin,Spear Lake,43893,Spear Lake,44-252,711943.5687,282348.8418,147104185,4/9/06,638480,Spear Lake,4.0802E+12,390,39004,4185,sagnw
40875,No WB,Checked,,44914,no name,77-203,785610.9127,273376.4105,,,,,,,,,
40887,,,Half Dollar Pond,44942,Half Dollar Pond,44-201,722420.1025,273414.5357,,,,,,,,,
41067,sagnw4359,Checked,,45250,no name,44-361,725466.8868,270441.1132,,,,,,,,,
41274,stclr4861,spatjoin,,45813,sewage disposal pond,77-209,764277.6984,266473.2229,155404861,5/11/07,,,4.09E+12,390,39004,4861,stclr
41275,stclr4862,spatjoin,,45816,sewage disposal pond,77-210,764088.0256,266501.4662,155404862,5/11/07,,,4.09E+12,390,39004,4862,stclr
41284,stclr4848,spatjoin,,45513,no name,77-211,766775.2889,268677.5535,155404848,5/11/07,,,4.09E+12,390,39004,4848,stclr
41285,stclr4849,spatjoin,West Lake,45517,West Lake,44-145,737417.4761,268577.6407,155404849,5/11/07,1616134,West Lake,4.09E+12,390,39004,4849,stclr
41289,stclr4853,spatjoin,,45639,no name,77-189,778522.222,267449.4395,155404853,5/11/07,,,4.09E+12,390,39004,4853,stclr
41290,stclr4854,spatjoin,,45669,no name,77-190,777905.8411,267366.8182,155404854,5/11/07,,,4.09E+12,390,39004,4854,stclr
41295,stclr4816,spatjoin,O'Neil Lake,44755,O'Neil Lake,44-226,737699.9643,274935.3149,155404816,5/11/07,,,4.09E+12,390,39004,4816,stclr
41298,stclr4820,spatjoin,Cluebine Lake,44790,Cluebine Lake,44-213,733230.4227,274662.9827,155404820,5/11/07,,,4.09E+12,390,39004,4820,stclr
41300,stclr4822,spatjoin,Mud Lake,44824,Mud Lake,44-225,737575.5283,274432.9482,155404822,5/11/07,632952,Mud Lake,4.09E+12,390,39004,4822,stclr
41301,stclr4823,spatjoin,Young Lake,44846,Young Lake,44-212,734256.2157,274243.9928,155404823,5/11/07,1616903,Young Lake,4.09E+12,390,39004,4823,stclr
41305,stclr4827,spatjoin,,44960,no name,44-351,736571.2826,272904.2387,155404827,5/11/07,,,4.09E+12,390,39004,4827,stclr
41306,stclr4828,spatjoin,,45057,no name,77-204,784602.3401,272296.3881,155404828,5/11/07,,,4.09E+12,390,39004,4828,stclr
41310,stclr4832,spatjoin,,45110,no name,77-205,784518.6698,271818.5034,155404832,5/11/07,,,4.09E+12,390,39004,4832,stclr
41319,grand7798,spatjoin,Richmond Park Pond,45147,Richmond Park Pond,41-818,524788.3332,271463.9393,152707798,2/28/07,,,4.05001E+12,390,39004,7798,grand
41328,grand7759,spatjoin,Chase Lake,44865,Chase Lake,41-185,543403.157,273926.514,152707759,2/28/07,623127,Chase Lake,4.05001E+12,390,39004,7759,grand
41336,grand7870,spatjoin,West Lake,45553,West Lake,41-255,531894.8966,268337.6522,152707870,2/28/07,1616135,West Lake,4.05001E+12,390,39004,7870,grand
41339,grand7742,spatjoin,Soft Water Lake,44781,Soft Water Lake,41-220,529208.06,274655.4823,152707742,2/28/07,638231,Soft Water Lake,4.05001E+12,390,39004,7742,grand
41350,grand7901,spatjoin,,45704,no name,70-186,511072.0595,267380.9714,152707901,2/28/07,,,4.05001E+12,390,39004,7901,grand
41351,grand7949,spatjoin,,46114,no name,41-781,520575.5655,264703.5909,152707949,2/28/07,,,4.05001E+12,390,39004,7949,grand
41352,grand7740,spatjoin,Perch Lake,44770,Perch Lake,41-205,531842.7213,274721.2236,152707740,2/28/07,634622,Perch Lake,4.05001E+12,390,39004,7740,grand
41355,grand7744,spatjoin,Emerald Lake,44798,Emerald Lake,41-214,530681.1701,274545.2023,152707744,2/28/07,625557,Emerald Lake,4.05001E+12,390,39004,7744,grand
41357,grand7775,spatjoin,Shadow Lake,44986,Shadow Lake,41-233,531827.9257,272819.821,152707775,2/28/07,637627,Shadow Lake,4.05001E+12,390,39004,7775,grand
41360,grand7762,spatjoin,,44916,Eastmanville Bayou,70-109,502769.7539,273431.0821,152707762,2/28/07,,,4.05001E+12,390,39004,7762,grand
41361,grand7936,spatjoin,,46007,no name,70-189,515350.4631,265344.737,152707936,2/28/07,,,4.05001E+12,390,39004,7936,grand
41363,grand7815,spatjoin,,45275,no name,34-99,580464.6988,270517.2846,152707815,2/28/07,,,4.05001E+12,390,39004,7815,grand
41367,grand7848,spatjoin,Twin Lake,45438,Twin Lake,41-247,533829.521,269175.8949,152707848,2/28/07,1615238,Twin Lake,4.05001E+12,390,39004,7848,grand
41369,grand7879,spatjoin,,45592,no name,41-766,541702.2759,267937.0957,152707879,2/28/07,,,4.05001E+12,390,39004,7879,grand
41379,grand7877,spatjoin,East Lake,45580,East Lake,41-252,535220.6293,268116.8111,152707877,2/28/07,625208,East Lake,4.05001E+12,390,39004,7877,grand
41383,grand7770,spatjoin,Downs Lake,44950,Downs Lake,41-187,544606.9095,273233.6136,152707770,2/28/07,624860,Downs Lake,4.05001E+12,390,39004,7770,grand
41400,grand7863,spatjoin,Cole Lake,45504,Cole Lake,41-182,548441.3586,268780.0494,152707863,2/28/07,,,4.05001E+12,390,39004,7863,grand
41413,grand7780,spatjoin,Mason Lake,45008,Mason Lake,41-238,534010.6918,272832.3626,152707780,2/28/07,,,4.05001E+12,390,39004,7780,grand
41415,grand7757,spatjoin,Ball Lake,44880,Ball Lake,41-200,534483.3765,273948.0756,152707757,2/28/07,,,4.05001E+12,390,39004,7757,grand
41417,grand7902,spatjoin,Reeds Lake,45705,Reeds Lake,41-255.1,532313.8187,266683.19,152707902,2/28/07,635766,Reeds Lake,4.05001E+12,390,39004,7902,grand
41419,grand7766,spatjoin,,44934,no name,70-103,499461.8984,273238.4167,152707766,2/28/07,,,4.05001E+12,390,39004,7766,grand
41431,grand7869,spatjoin,Church Lake,45542,Church Lake,41-254,532936.8021,268331.0846,152707869,2/28/07,623303,Church Lake,4.05001E+12,390,39004,7869,grand
41432,grand7895,spatjoin,Round Lake,45676,Round Lake,41-271,517397.1485,267576.1074,152707895,2/28/07,636295,Round Lake,4.05001E+12,390,39004,7895,grand
41437,grand7752,spatjoin,Veterans Facility Pond,44843,Veteran Facility Pond,41-223,527721.9688,274272.8586,152707752,2/28/07,,,4.05001E+12,390,39004,7752,grand
41440,grand7905,spatjoin,Fennessy Lake,45756,Fennessy Lake,70-101,517059.5313,266823.2985,152707905,2/28/07,625891,Fennessy Lake,4.05001E+12,390,39004,7905,grand
41443,grand7864,spatjoin,,45523,no name,41-184,547742.174,268546.353,152707864,2/28/07,,,4.05001E+12,390,39004,7864,grand
41451,grand7768,spatjoin,,44913,no name,41-188,543298.7173,273411.2666,152707768,2/28/07,,,4.05001E+12,390,39004,7768,grand
41457,grand7811,spatjoin,Cahoon Lake,45255,Cahoon Lake,34-62,561852.2044,270634.5975,152707811,2/28/07,,,4.05001E+12,390,39004,7811,grand
41460,grand7934,spatjoin,,45980,no name,41-779,520606.8568,265527.5295,152707934,2/28/07,,,4.05001E+12,390,39004,7934,grand
41461,grand7934,spatjoin,,45983,no name,41-780,520305.9242,265510.7438,152707934,2/28/07,,,4.05001E+12,390,39004,7934,grand
41467,grand7898,spatjoin,,45716,no name,70-185,510783.8694,267227.8101,152707898,2/28/07,,,4.05001E+12,390,39004,7898,grand
41468,grand7899,spatjoin,,45707,no name,70-187,511282.0294,267345.1316,152707899,2/28/07,,,4.05001E+12,390,39004,7899,grand
